Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
30/09/24,Villarreal,Las Palmas,3,1,H,1,0,H,2024-2025
04/10/24,Leganes,Valencia,0,0,D,0,0,D,2024-2025
05/10/24,Espanol,Mallorca,2,1,H,1,0,H,2024-2025
05/10/24,Getafe,Osasuna,1,1,D,1,0,H,2024-2025
05/10/24,Las Palmas,Celta,0,1,A,0,1,A,2024-2025
05/10/24,Valladolid,Vallecano,1,2,A,0,0,D,2024-2025
05/10/24,Real Madrid,Villarreal,2,0,H,1,0,H,2024-2025
06/10/24,Girona,Ath Bilbao,2,1,H,1,1,D,2024-2025
06/10/24,Alaves,Barcelona,0,3,A,0,3,A,2024-2025
06/10/24,Sevilla,Betis,1,0,H,0,0,D,2024-2025
06/10/24,Sociedad,Ath Madrid,1,1,D,0,1,A,2024-2025
18/10/24,Alaves,Valladolid,2,3,A,1,1,D,2024-2025
19/10/24,Ath Bilbao,Espanol,4,1,H,3,0,H,2024-2025
19/10/24,Osasuna,Betis,1,2,A,0,1,A,2024-2025
19/10/24,Girona,Sociedad,0,1,A,0,1,A,2024-2025
19/10/24,Celta,Real Madrid,1,2,A,0,1,A,2024-2025
20/10/24,Mallorca,Vallecano,1,0,H,0,0,D,2024-2025
20/10/24,Ath Madrid,Leganes,3,1,H,0,1,A,2024-2025
20/10/24,Villarreal,Getafe,1,1,D,1,0,H,2024-2025
20/10/24,Barcelona,Sevilla,5,1,H,3,0,H,2024-2025
21/10/24,Valencia,Las Palmas,2,3,A,1,1,D,2024-2025
25/10/24,Espanol,Sevilla,0,2,A,0,2,A,2024-2025
26/10/24,Valladolid,Villarreal,1,2,A,0,1,A,2024-2025
26/10/24,Vallecano,Alaves,1,0,H,0,0,D,2024-2025
26/10/24,Las Palmas,Girona,1,0,H,1,0,H,2024-2025
26/10/24,Real Madrid,Barcelona,0,4,A,0,0,D,2024-2025
27/10/24,Leganes,Celta,3,0,H,0,0,D,2024-2025
27/10/24,Getafe,Valencia,1,1,D,0,1,A,2024-2025
27/10/24,Betis,Ath Madrid,1,0,H,1,0,H,2024-2025
27/10/24,Sociedad,Osasuna,0,2,A,0,2,A,2024-2025
28/10/24,Mallorca,Ath Bilbao,0,0,D,0,0,D,2024-2025
01/11/24,Alaves,Mallorca,1,0,H,0,0,D,2024-2025
02/11/24,Osasuna,Valladolid,1,0,H,1,0,H,2024-2025
02/11/24,Girona,Leganes,4,3,H,2,2,D,2024-2025
03/11/24,Ath Madrid,Las Palmas,2,0,H,1,0,H,2024-2025
03/11/24,Barcelona,Espanol,3,1,H,3,0,H,2024-2025
03/11/24,Sevilla,Sociedad,0,2,A,0,1,A,2024-2025
03/11/24,Ath Bilbao,Betis,1,1,D,0,0,D,2024-2025
04/11/24,Celta,Getafe,1,0,H,1,0,H,2024-2025
08/11/24,Vallecano,Las Palmas,1,3,A,0,1,A,2024-2025
09/11/24,Real Madrid,Osasuna,4,0,H,2,0,H,2024-2025
09/11/24,Villarreal,Alaves,3,0,H,1,0,H,2024-2025
09/11/24,Leganes,Sevilla,1,0,H,0,0,D,2024-2025
10/11/24,Betis,Celta,2,2,D,1,1,D,2024-2025
10/11/24,Mallorca,Ath Madrid,0,1,A,0,0,D,2024-2025
10/11/24,Getafe,Girona,0,1,A,0,1,A,2024-2025
10/11/24,Valladolid,Ath Bilbao,1,1,D,0,0,D,2024-2025
10/11/24,Sociedad,Barcelona,1,0,H,1,0,H,2024-2025
22/11/24,Getafe,Valladolid,2,0,H,0,0,D,2024-2025
23/11/24,Valencia,Betis,4,2,H,1,1,D,2024-2025
23/11/24,Ath Madrid,Alaves,2,1,H,0,1,A,2024-2025
23/11/24,Girona,Espanol,4,1,H,4,0,H,2024-2025
23/11/24,Las Palmas,Mallorca,2,3,A,0,0,D,2024-2025
23/11/24,Celta,Barcelona,2,2,D,0,1,A,2024-2025
24/11/24,Osasuna,Villarreal,2,2,D,2,0,H,2024-2025
24/11/24,Sevilla,Vallecano,1,0,H,1,0,H,2024-2025
24/11/24,Leganes,Real Madrid,0,3,A,0,1,A,2024-2025
24/11/24,Ath Bilbao,Sociedad,1,0,H,1,0,H,2024-2025
29/11/24,Mallorca,Valencia,2,1,H,1,1,D,2024-2025
30/11/24,Barcelona,Las Palmas,1,2,A,0,0,D,2024-2025
30/11/24,Alaves,Leganes,1,1,D,0,0,D,2024-2025
30/11/24,Espanol,Celta,3,1,H,1,0,H,2024-2025
30/11/24,Valladolid,Ath Madrid,0,5,A,0,3,A,2024-2025
01/12/24,Villarreal,Girona,2,2,D,1,0,H,2024-2025
01/12/24,Real Madrid,Getafe,2,0,H,2,0,H,2024-2025
01/12/24,Vallecano,Ath Bilbao,1,2,A,1,0,H,2024-2025
01/12/24,Sociedad,Betis,2,0,H,2,0,H,2024-2025
02/12/24,Sevilla,Osasuna,1,1,D,0,0,D,2024-2025
03/12/24,Mallorca,Barcelona,1,5,A,1,1,D,2024-2025
04/12/24,Ath Bilbao,Real Madrid,2,1,H,0,0,D,2024-2025
06/12/24,Celta,Mallorca,2,0,H,1,0,H,2024-2025
07/12/24,Las Palmas,Valladolid,2,1,H,1,1,D,2024-2025
07/12/24,Betis,Barcelona,2,2,D,0,1,A,2024-2025
07/12/24,Valencia,Vallecano,0,1,A,0,1,A,2024-2025
07/12/24,Girona,Real Madrid,0,3,A,0,1,A,2024-2025
08/12/24,Leganes,Sociedad,0,3,A,0,1,A,2024-2025
08/12/24,Ath Bilbao,Villarreal,2,0,H,1,0,H,2024-2025
08/12/24,Osasuna,Alaves,2,2,D,0,1,A,2024-2025
08/12/24,Ath Madrid,Sevilla,4,3,H,1,2,A,2024-2025
09/12/24,Getafe,Espanol,1,0,H,1,0,H,2024-2025
13/12/24,Valladolid,Valencia,1,0,H,1,0,H,2024-2025
14/12/24,Espanol,Osasuna,0,0,D,0,0,D,2024-2025
14/12/24,Mallorca,Girona,2,1,H,1,1,D,2024-2025
14/12/24,Sevilla,Celta,1,0,H,0,0,D,2024-2025
14/12/24,Vallecano,Real Madrid,3,3,D,2,2,D,2024-2025
15/12/24,Ath Madrid,Getafe,1,0,H,0,0,D,2024-2025
15/12/24,Alaves,Ath Bilbao,1,1,D,0,1,A,2024-2025
15/12/24,Sociedad,Las Palmas,0,0,D,0,0,D,2024-2025
15/12/24,Villarreal,Betis,1,2,A,0,1,A,2024-2025
15/12/24,Barcelona,Leganes,0,1,A,0,1,A,2024-2025
18/12/24,Espanol,Valencia,1,1,D,1,0,H,2024-2025
18/12/24,Villarreal,Vallecano,1,1,D,1,1,D,2024-2025
20/12/24,Girona,Valladolid,3,0,H,2,0,H,2024-2025
21/12/24,Getafe,Mallorca,0,1,A,0,0,D,2024-2025
21/12/24,Celta,Sociedad,2,0,H,2,0,H,2024-2025
21/12/24,Osasuna,Ath Bilbao,1,2,A,1,1,D,2024-2025
21/12/24,Barcelona,Ath Madrid,1,2,A,1,0,H,2024-2025
22/12/24,Valencia,Alaves,2,2,D,0,1,A,2024-2025
22/12/24,Real Madrid,Sevilla,4,2,H,3,1,H,2024-2025
22/12/24,Las Palmas,Espanol,1,0,H,0,0,D,2024-2025
22/12/24,Leganes,Villarreal,2,5,A,2,2,D,2024-2025
22/12/24,Betis,Vallecano,1,1,D,1,0,H,2024-2025
03/01/25,Valencia,Real Madrid,1,2,A,1,0,H,2024-2025
10/01/25,Vallecano,Celta,2,1,H,1,1,D,2024-2025
11/01/25,Alaves,Girona,0,1,A,0,0,D,2024-2025
11/01/25,Valladolid,Betis,1,0,H,0,0,D,2024-2025
11/01/25,Espanol,Leganes,1,1,D,1,1,D,2024-2025
11/01/25,Sevilla,Valencia,1,1,D,0,0,D,2024-2025
12/01/25,Las Palmas,Getafe,1,2,A,0,0,D,2024-2025
12/01/25,Ath Madrid,Osasuna,1,0,H,0,0,D,2024-2025
13/01/25,Sociedad,Villarreal,1,0,H,0,0,D,2024-2025
17/01/25,Espanol,Valladolid,2,1,H,1,0,H,2024-2025
18/01/25,Girona,Sevilla,1,2,A,1,0,H,2024-2025
18/01/25,Leganes,Ath Madrid,1,0,H,0,0,D,2024-2025
18/01/25,Betis,Alaves,1,3,A,1,1,D,2024-2025
18/01/25,Getafe,Barcelona,1,1,D,1,1,D,2024-2025
19/01/25,Celta,Ath Bilbao,1,2,A,0,0,D,2024-2025
19/01/25,Real Madrid,Las Palmas,4,1,H,3,1,H,2024-2025
19/01/25,Osasuna,Vallecano,1,1,D,0,1,A,2024-2025
19/01/25,Valencia,Sociedad,1,0,H,1,0,H,2024-2025
20/01/25,Villarreal,Mallorca,4,0,H,4,0,H,2024-2025
24/01/25,Las Palmas,Osasuna,1,1,D,0,0,D,2024-2025
25/01/25,Mallorca,Betis,0,1,A,0,0,D,2024-2025
25/01/25,Ath Madrid,Villarreal,1,1,D,0,1,A,2024-2025
25/01/25,Sevilla,Espanol,1,1,D,0,1,A,2024-2025
25/01/25,Valladolid,Real Madrid,0,3,A,0,1,A,2024-2025
26/01/25,Vallecano,Girona,2,1,H,0,0,D,2024-2025
26/01/25,Sociedad,Getafe,0,3,A,0,0,D,2024-2025
26/01/25,Ath Bilbao,Leganes,0,0,D,0,0,D,2024-2025
26/01/25,Barcelona,Valencia,7,1,H,5,0,H,2024-2025
27/01/25,Alaves,Celta,1,1,D,1,0,H,2024-2025
31/01/25,Leganes,Vallecano,0,1,A,0,0,D,2024-2025
01/02/25,Getafe,Sevilla,0,0,D,0,0,D,2024-2025
01/02/25,Villarreal,Valladolid,5,1,H,1,0,H,2024-2025
01/02/25,Ath Madrid,Mallorca,2,0,H,1,0,H,2024-2025
01/02/25,Espanol,Real Madrid,1,0,H,0,0,D,2024-2025
02/02/25,Barcelona,Alaves,1,0,H,0,0,D,2024-2025
02/02/25,Valencia,Celta,2,1,H,1,0,H,2024-2025
02/02/25,Osasuna,Sociedad,2,1,H,1,0,H,2024-2025
02/02/25,Betis,Ath Bilbao,2,2,D,2,1,H,2024-2025
03/02/25,Girona,Las Palmas,2,1,H,1,0,H,2024-2025
07/02/25,Vallecano,Valladolid,1,0,H,0,0,D,2024-2025
08/02/25,Celta,Betis,3,2,H,0,2,A,2024-2025
08/02/25,Ath Bilbao,Girona,3,0,H,2,0,H,2024-2025
08/02/25,Las Palmas,Villarreal,1,2,A,0,0,D,2024-2025
08/02/25,Real Madrid,Ath Madrid,1,1,D,0,1,A,2024-2025
09/02/25,Alaves,Getafe,0,1,A,0,1,A,2024-2025
09/02/25,Valencia,Leganes,2,0,H,2,0,H,2024-2025
09/02/25,Sociedad,Espanol,2,1,H,1,0,H,2024-2025
09/02/25,Sevilla,Barcelona,1,4,A,1,1,D,2024-2025
10/02/25,Mallorca,Osasuna,1,1,D,0,0,D,2024-2025
14/02/25,Girona,Getafe,1,2,A,0,1,A,2024-2025
15/02/25,Leganes,Alaves,3,3,D,2,1,H,2024-2025
15/02/25,Osasuna,Real Madrid,1,1,D,0,1,A,2024-2025
15/02/25,Ath Madrid,Celta,1,1,D,0,0,D,2024-2025
15/02/25,Villarreal,Valencia,1,1,D,1,0,H,2024-2025
16/02/25,Espanol,Ath Bilbao,1,1,D,0,0,D,2024-2025
16/02/25,Valladolid,Sevilla,0,4,A,0,2,A,2024-2025
16/02/25,Mallorca,Las Palmas,3,1,H,3,0,H,2024-2025
16/02/25,Betis,Sociedad,3,0,H,0,0,D,2024-2025
17/02/25,Barcelona,Vallecano,1,0,H,1,0,H,2024-2025
21/02/25,Celta,Osasuna,1,0,H,0,0,D,2024-2025
22/02/25,Alaves,Espanol,0,1,A,0,0,D,2024-2025
22/02/25,Vallecano,Villarreal,0,1,A,0,0,D,2024-2025
22/02/25,Valencia,Ath Madrid,0,3,A,0,2,A,2024-2025
22/02/25,Las Palmas,Barcelona,0,2,A,0,0,D,2024-2025
23/02/25,Ath Bilbao,Valladolid,7,1,H,4,0,H,2024-2025
23/02/25,Real Madrid,Girona,2,0,H,1,0,H,2024-2025
23/02/25,Getafe,Betis,1,2,A,0,1,A,2024-2025
23/02/25,Sociedad,Leganes,3,0,H,1,0,H,2024-2025
24/02/25,Sevilla,Mallorca,1,1,D,1,0,H,2024-2025
28/02/25,Valladolid,Las Palmas,1,1,D,0,1,A,2024-2025
01/03/25,Girona,Celta,2,2,D,1,1,D,2024-2025
01/03/25,Vallecano,Sevilla,1,1,D,0,0,D,2024-2025
01/03/25,Betis,Real Madrid,2,1,H,1,1,D,2024-2025
01/03/25,Ath Madrid,Ath Bilbao,1,0,H,0,0,D,2024-2025
02/03/25,Leganes,Getafe,1,0,H,0,0,D,2024-2025
02/03/25,Barcelona,Sociedad,4,0,H,2,0,H,2024-2025
02/03/25,Mallorca,Alaves,1,1,D,1,0,H,2024-2025
02/03/25,Osasuna,Valencia,3,3,D,3,2,H,2024-2025
08/03/25,Celta,Leganes,2,1,H,2,1,H,2024-2025
08/03/25,Alaves,Villarreal,1,0,H,1,0,H,2024-2025
08/03/25,Valencia,Valladolid,2,1,H,1,1,D,2024-2025
09/03/25,Getafe,Ath Madrid,2,1,H,0,0,D,2024-2025
09/03/25,Real Madrid,Vallecano,2,1,H,2,1,H,2024-2025
09/03/25,Ath Bilbao,Mallorca,1,1,D,0,0,D,2024-2025
09/03/25,Betis,Las Palmas,1,0,H,0,0,D,2024-2025
09/03/25,Sociedad,Sevilla,0,1,A,0,0,D,2024-2025
10/03/25,Espanol,Girona,1,1,D,0,0,D,2024-2025
14/03/25,Las Palmas,Alaves,2,2,D,0,1,A,2024-2025
15/03/25,Valladolid,Celta,0,1,A,0,0,D,2024-2025
15/03/25,Mallorca,Espanol,2,1,H,0,0,D,2024-2025
15/03/25,Villarreal,Real Madrid,1,2,A,1,2,A,2024-2025
15/03/25,Girona,Valencia,1,1,D,0,0,D,2024-2025
16/03/25,Leganes,Betis,2,3,A,2,0,H,2024-2025
16/03/25,Sevilla,Ath Bilbao,0,1,A,0,0,D,2024-2025
16/03/25,Osasuna,Getafe,1,2,A,1,0,H,2024-2025
16/03/25,Vallecano,Sociedad,2,2,D,0,1,A,2024-2025
16/03/25,Ath Madrid,Barcelona,2,4,A,1,0,H,2024-2025
27/03/25,Barcelona,Osasuna,3,0,H,2,0,H,2024-2025
29/03/25,Sociedad,Valladolid,2,1,H,1,0,H,2024-2025
29/03/25,Espanol,Ath Madrid,1,1,D,0,1,A,2024-2025
29/03/25,Alaves,Vallecano,0,2,A,0,1,A,2024-2025
29/03/25,Real Madrid,Leganes,3,2,H,1,2,A,2024-2025
30/03/25,Getafe,Villarreal,1,2,A,1,2,A,2024-2025
30/03/25,Barcelona,Girona,4,1,H,1,0,H,2024-2025
30/03/25,Ath Bilbao,Osasuna,0,0,D,0,0,D,2024-2025
30/03/25,Valencia,Mallorca,1,0,H,0,0,D,2024-2025
30/03/25,Betis,Sevilla,2,1,H,2,1,H,2024-2025
31/03/25,Celta,Las Palmas,1,1,D,1,0,H,2024-2025
04/04/25,Vallecano,Espanol,0,4,A,0,2,A,2024-2025
05/04/25,Girona,Alaves,0,1,A,0,0,D,2024-2025
05/04/25,Real Madrid,Valencia,1,2,A,0,1,A,2024-2025
05/04/25,Mallorca,Celta,1,2,A,1,0,H,2024-2025
05/04/25,Barcelona,Betis,1,1,D,1,1,D,2024-2025
06/04/25,Las Palmas,Sociedad,1,3,A,0,1,A,2024-2025
06/04/25,Sevilla,Ath Madrid,1,2,A,1,1,D,2024-2025
06/04/25,Valladolid,Getafe,0,4,A,0,3,A,2024-2025
06/04/25,Villarreal,Ath Bilbao,0,0,D,0,0,D,2024-2025
07/04/25,Leganes,Osasuna,1,1,D,0,0,D,2024-2025
11/04/25,Valencia,Sevilla,1,0,H,1,0,H,2024-2025
12/04/25,Sociedad,Mallorca,0,2,A,0,1,A,2024-2025
12/04/25,Getafe,Las Palmas,1,3,A,1,0,H,2024-2025
12/04/25,Celta,Espanol,0,2,A,0,1,A,2024-2025
12/04/25,Leganes,Barcelona,0,1,A,0,0,D,2024-2025
13/04/25,Osasuna,Girona,2,1,H,1,0,H,2024-2025
13/04/25,Alaves,Real Madrid,0,1,A,0,1,A,2024-2025
13/04/25,Betis,Villarreal,1,2,A,1,1,D,2024-2025
13/04/25,Ath Bilbao,Vallecano,3,1,H,0,1,A,2024-2025
14/04/25,Ath Madrid,Valladolid,4,2,H,2,1,H,2024-2025
18/04/25,Espanol,Getafe,1,0,H,1,0,H,2024-2025
19/04/25,Vallecano,Valencia,1,1,D,1,0,H,2024-2025
19/04/25,Barcelona,Celta,4,3,H,1,1,D,2024-2025
19/04/25,Mallorca,Leganes,0,0,D,0,0,D,2024-2025
19/04/25,Las Palmas,Ath Madrid,1,0,H,0,0,D,2024-2025
20/04/25,Valladolid,Osasuna,2,3,A,0,2,A,2024-2025
20/04/25,Villarreal,Sociedad,2,2,D,1,1,D,2024-2025
20/04/25,Sevilla,Alaves,1,1,D,1,1,D,2024-2025
20/04/25,Real Madrid,Ath Bilbao,1,0,H,0,0,D,2024-2025
21/04/25,Girona,Betis,1,3,A,0,3,A,2024-2025
22/04/25,Valencia,Espanol,1,1,D,0,1,A,2024-2025
22/04/25,Barcelona,Mallorca,1,0,H,0,0,D,2024-2025
23/04/25,Ath Bilbao,Las Palmas,1,0,H,1,0,H,2024-2025
23/04/25,Celta,Villarreal,3,0,H,1,0,H,2024-2025
23/04/25,Alaves,Sociedad,1,0,H,0,0,D,2024-2025
23/04/25,Getafe,Real Madrid,0,1,A,0,1,A,2024-2025
24/04/25,Leganes,Girona,1,1,D,0,0,D,2024-2025
24/04/25,Osasuna,Sevilla,1,0,H,1,0,H,2024-2025
24/04/25,Ath Madrid,Vallecano,3,0,H,2,0,H,2024-2025
24/04/25,Betis,Valladolid,5,1,H,1,1,D,2024-2025
27/04/25,Villarreal,Espanol,1,0,H,0,0,D,2024-2025
02/05/25,Vallecano,Getafe,1,0,H,1,0,H,2024-2025
03/05/25,Alaves,Ath Madrid,0,0,D,0,0,D,2024-2025
03/05/25,Villarreal,Osasuna,4,2,H,3,0,H,2024-2025
03/05/25,Las Palmas,Valencia,2,3,A,1,1,D,2024-2025
03/05/25,Valladolid,Barcelona,1,2,A,1,0,H,2024-2025
04/05/25,Real Madrid,Celta,3,2,H,2,0,H,2024-2025
04/05/25,Sevilla,Leganes,2,2,D,1,1,D,2024-2025
04/05/25,Espanol,Betis,1,2,A,1,0,H,2024-2025
04/05/25,Sociedad,Ath Bilbao,0,0,D,0,0,D,2024-2025
05/05/25,Girona,Mallorca,1,0,H,1,0,H,2024-2025
09/05/25,Las Palmas,Vallecano,0,1,A,0,0,D,2024-2025
10/05/25,Valencia,Getafe,3,0,H,3,0,H,2024-2025
10/05/25,Celta,Sevilla,3,2,H,1,1,D,2024-2025
10/05/25,Girona,Villarreal,0,1,A,0,0,D,2024-2025
10/05/25,Mallorca,Valladolid,2,1,H,1,1,D,2024-2025
10/05/25,Ath Madrid,Sociedad,4,0,H,4,0,H,2024-2025
11/05/25,Leganes,Espanol,3,2,H,2,0,H,2024-2025
11/05/25,Barcelona,Real Madrid,4,3,H,4,2,H,2024-2025
11/05/25,Ath Bilbao,Alaves,1,0,H,0,0,D,2024-2025
11/05/25,Betis,Osasuna,1,1,D,0,0,D,2024-2025
13/05/25,Valladolid,Girona,0,1,A,0,0,D,2024-2025
13/05/25,Sociedad,Celta,0,1,A,0,1,A,2024-2025
13/05/25,Sevilla,Las Palmas,1,0,H,0,0,D,2024-2025
14/05/25,Alaves,Valencia,1,0,H,0,0,D,2024-2025
14/05/25,Villarreal,Leganes,3,0,H,3,0,H,2024-2025
14/05/25,Real Madrid,Mallorca,2,1,H,0,1,A,2024-2025
15/05/25,Vallecano,Betis,2,2,D,2,0,H,2024-2025
15/05/25,Osasuna,Ath Madrid,2,0,H,1,0,H,2024-2025
15/05/25,Espanol,Barcelona,0,2,A,0,0,D,2024-2025
15/05/25,Getafe,Ath Bilbao,0,2,A,0,0,D,2024-2025
18/05/25,Ath Madrid,Betis,4,1,H,2,0,H,2024-2025
18/05/25,Barcelona,Villarreal,2,3,A,2,1,H,2024-2025
18/05/25,Celta,Vallecano,1,2,A,1,2,A,2024-2025
18/05/25,Las Palmas,Leganes,0,1,A,0,1,A,2024-2025
18/05/25,Mallorca,Getafe,1,2,A,0,0,D,2024-2025
18/05/25,Osasuna,Espanol,2,0,H,1,0,H,2024-2025
18/05/25,Sevilla,Real Madrid,0,2,A,0,0,D,2024-2025
18/05/25,Sociedad,Girona,3,2,H,2,1,H,2024-2025
18/05/25,Valencia,Ath Bilbao,0,1,A,0,0,D,2024-2025
18/05/25,Valladolid,Alaves,0,1,A,0,1,A,2024-2025
23/05/25,Betis,Valencia,1,1,D,1,0,H,2024-2025
24/05/25,Real Madrid,Sociedad,2,0,H,1,0,H,2024-2025
24/05/25,Espanol,Las Palmas,2,0,H,0,0,D,2024-2025
24/05/25,Leganes,Valladolid,3,0,H,3,0,H,2024-2025
24/05/25,Alaves,Osasuna,1,1,D,0,0,D,2024-2025
24/05/25,Getafe,Celta,1,2,A,1,1,D,2024-2025
24/05/25,Vallecano,Mallorca,0,0,D,0,0,D,2024-2025
25/05/25,Girona,Ath Madrid,0,4,A,0,0,D,2024-2025
25/05/25,Villarreal,Sevilla,4,2,H,3,1,H,2024-2025
25/05/25,Ath Bilbao,Barcelona,0,3,A,0,2,A,2024-2025
