Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
22/09/21,Espanol,Alaves,1,0,H,0,0,D,2021-2022
22/09/21,Sevilla,Valencia,3,1,H,3,1,H,2021-2022
22/09/21,Real Madrid,Mallorca,6,1,H,3,1,H,2021-2022
22/09/21,Villarreal,Elche,4,1,H,2,1,H,2021-2022
23/09/21,Granada,Sociedad,2,3,A,1,0,H,2021-2022
23/09/21,Osasuna,Betis,1,3,A,1,1,D,2021-2022
23/09/21,Cadiz,Barcelona,0,0,D,0,0,D,2021-2022
25/09/21,Alaves,Ath Madrid,1,0,H,1,0,H,2021-2022
25/09/21,Valencia,Ath Bilbao,1,1,D,0,0,D,2021-2022
25/09/21,Sevilla,Espanol,2,0,H,1,0,H,2021-2022
25/09/21,Real Madrid,Villarreal,0,0,D,0,0,D,2021-2022
26/09/21,Mallorca,Osasuna,2,3,A,2,1,H,2021-2022
26/09/21,Barcelona,Levante,3,0,H,2,0,H,2021-2022
26/09/21,Sociedad,Elche,1,0,H,0,0,D,2021-2022
26/09/21,Vallecano,Cadiz,3,1,H,2,1,H,2021-2022
26/09/21,Betis,Getafe,2,0,H,1,0,H,2021-2022
27/09/21,Celta,Granada,1,0,H,0,0,D,2021-2022
01/10/21,Ath Bilbao,Alaves,1,0,H,1,0,H,2021-2022
02/10/21,Osasuna,Vallecano,1,0,H,0,0,D,2021-2022
02/10/21,Mallorca,Levante,1,0,H,0,0,D,2021-2022
02/10/21,Cadiz,Valencia,0,0,D,0,0,D,2021-2022
02/10/21,Ath Madrid,Barcelona,2,0,H,2,0,H,2021-2022
03/10/21,Elche,Celta,1,0,H,0,0,D,2021-2022
03/10/21,Espanol,Real Madrid,2,1,H,1,0,H,2021-2022
03/10/21,Getafe,Sociedad,1,1,D,1,0,H,2021-2022
03/10/21,Villarreal,Betis,2,0,H,1,0,H,2021-2022
03/10/21,Granada,Sevilla,1,0,H,1,0,H,2021-2022
16/10/21,Levante,Getafe,0,0,D,0,0,D,2021-2022
16/10/21,Sociedad,Mallorca,1,0,H,0,0,D,2021-2022
17/10/21,Vallecano,Elche,2,1,H,1,1,D,2021-2022
17/10/21,Celta,Sevilla,0,1,A,0,0,D,2021-2022
17/10/21,Villarreal,Osasuna,1,2,A,0,1,A,2021-2022
17/10/21,Barcelona,Valencia,3,1,H,2,1,H,2021-2022
18/10/21,Alaves,Betis,0,1,A,0,0,D,2021-2022
18/10/21,Espanol,Cadiz,2,0,H,1,0,H,2021-2022
22/10/21,Osasuna,Granada,1,1,D,1,0,H,2021-2022
23/10/21,Valencia,Mallorca,2,2,D,0,2,A,2021-2022
23/10/21,Cadiz,Alaves,0,2,A,0,1,A,2021-2022
23/10/21,Elche,Espanol,2,2,D,1,0,H,2021-2022
23/10/21,Ath Bilbao,Villarreal,2,1,H,1,1,D,2021-2022
24/10/21,Sevilla,Levante,5,3,H,3,1,H,2021-2022
24/10/21,Barcelona,Real Madrid,1,2,A,0,1,A,2021-2022
24/10/21,Betis,Vallecano,3,2,H,2,1,H,2021-2022
24/10/21,Ath Madrid,Sociedad,2,2,D,0,1,A,2021-2022
25/10/21,Getafe,Celta,0,3,A,0,0,D,2021-2022
26/10/21,Alaves,Elche,1,0,H,0,0,D,2021-2022
26/10/21,Espanol,Ath Bilbao,1,1,D,1,0,H,2021-2022
26/10/21,Villarreal,Cadiz,3,3,D,1,2,A,2021-2022
27/10/21,Mallorca,Sevilla,1,1,D,1,0,H,2021-2022
27/10/21,Vallecano,Barcelona,1,0,H,1,0,H,2021-2022
27/10/21,Betis,Valencia,4,1,H,2,1,H,2021-2022
27/10/21,Real Madrid,Osasuna,0,0,D,0,0,D,2021-2022
28/10/21,Celta,Sociedad,0,2,A,0,0,D,2021-2022
28/10/21,Granada,Getafe,1,1,D,0,1,A,2021-2022
28/10/21,Levante,Ath Madrid,2,2,D,1,1,D,2021-2022
30/10/21,Elche,Real Madrid,1,2,A,0,1,A,2021-2022
30/10/21,Sevilla,Osasuna,2,0,H,1,0,H,2021-2022
30/10/21,Valencia,Villarreal,2,0,H,1,0,H,2021-2022
30/10/21,Barcelona,Alaves,1,1,D,0,0,D,2021-2022
31/10/21,Cadiz,Mallorca,1,1,D,0,1,A,2021-2022
31/10/21,Ath Madrid,Betis,3,0,H,1,0,H,2021-2022
31/10/21,Getafe,Espanol,2,1,H,1,1,D,2021-2022
31/10/21,Sociedad,Ath Bilbao,1,1,D,0,0,D,2021-2022
01/11/21,Vallecano,Celta,0,0,D,0,0,D,2021-2022
01/11/21,Levante,Granada,0,3,A,0,2,A,2021-2022
05/11/21,Ath Bilbao,Cadiz,0,1,A,0,1,A,2021-2022
06/11/21,Espanol,Granada,2,0,H,2,0,H,2021-2022
06/11/21,Celta,Barcelona,3,3,D,0,3,A,2021-2022
06/11/21,Alaves,Levante,2,1,H,0,1,A,2021-2022
06/11/21,Real Madrid,Vallecano,2,1,H,2,0,H,2021-2022
07/11/21,Villarreal,Getafe,1,0,H,1,0,H,2021-2022
07/11/21,Valencia,Ath Madrid,3,3,D,0,1,A,2021-2022
07/11/21,Mallorca,Elche,2,2,D,0,0,D,2021-2022
07/11/21,Osasuna,Sociedad,0,2,A,0,0,D,2021-2022
07/11/21,Betis,Sevilla,0,2,A,0,0,D,2021-2022
19/11/21,Levante,Ath Bilbao,0,0,D,0,0,D,2021-2022
20/11/21,Celta,Villarreal,1,1,D,0,1,A,2021-2022
20/11/21,Sevilla,Alaves,2,2,D,1,2,A,2021-2022
20/11/21,Ath Madrid,Osasuna,1,0,H,0,0,D,2021-2022
20/11/21,Barcelona,Espanol,1,0,H,0,0,D,2021-2022
21/11/21,Getafe,Cadiz,4,0,H,1,0,H,2021-2022
21/11/21,Granada,Real Madrid,1,4,A,1,2,A,2021-2022
21/11/21,Elche,Betis,0,3,A,0,3,A,2021-2022
21/11/21,Sociedad,Valencia,0,0,D,0,0,D,2021-2022
22/11/21,Vallecano,Mallorca,3,1,H,2,0,H,2021-2022
26/11/21,Ath Bilbao,Granada,2,2,D,1,2,A,2021-2022
27/11/21,Alaves,Celta,1,2,A,1,1,D,2021-2022
27/11/21,Valencia,Vallecano,1,1,D,1,0,H,2021-2022
27/11/21,Mallorca,Getafe,0,0,D,0,0,D,2021-2022
27/11/21,Villarreal,Barcelona,1,3,A,0,0,D,2021-2022
28/11/21,Betis,Levante,3,1,H,0,1,A,2021-2022
28/11/21,Espanol,Sociedad,1,0,H,0,0,D,2021-2022
28/11/21,Cadiz,Ath Madrid,1,4,A,0,0,D,2021-2022
28/11/21,Real Madrid,Sevilla,2,1,H,1,1,D,2021-2022
29/11/21,Osasuna,Elche,1,1,D,1,1,D,2021-2022
01/12/21,Real Madrid,Ath Bilbao,1,0,H,1,0,H,2021-2022
03/12/21,Granada,Alaves,2,1,H,1,0,H,2021-2022
04/12/21,Sevilla,Villarreal,1,0,H,1,0,H,2021-2022
04/12/21,Barcelona,Betis,0,1,A,0,0,D,2021-2022
04/12/21,Ath Madrid,Mallorca,1,2,A,0,0,D,2021-2022
04/12/21,Sociedad,Real Madrid,0,2,A,0,0,D,2021-2022
05/12/21,Vallecano,Espanol,1,0,H,0,0,D,2021-2022
05/12/21,Elche,Cadiz,3,1,H,1,0,H,2021-2022
05/12/21,Levante,Osasuna,0,0,D,0,0,D,2021-2022
05/12/21,Celta,Valencia,1,2,A,1,1,D,2021-2022
06/12/21,Getafe,Ath Bilbao,0,0,D,0,0,D,2021-2022
10/12/21,Mallorca,Celta,0,0,D,0,0,D,2021-2022
11/12/21,Espanol,Levante,4,3,H,1,2,A,2021-2022
11/12/21,Alaves,Getafe,1,1,D,0,1,A,2021-2022
11/12/21,Valencia,Elche,2,1,H,1,0,H,2021-2022
11/12/21,Ath Bilbao,Sevilla,0,1,A,0,1,A,2021-2022
12/12/21,Villarreal,Vallecano,2,0,H,2,0,H,2021-2022
12/12/21,Osasuna,Barcelona,2,2,D,1,1,D,2021-2022
12/12/21,Betis,Sociedad,4,0,H,1,0,H,2021-2022
12/12/21,Real Madrid,Ath Madrid,2,0,H,1,0,H,2021-2022
13/12/21,Cadiz,Granada,1,1,D,1,0,H,2021-2022
17/12/21,Celta,Espanol,3,1,H,1,0,H,2021-2022
18/12/21,Vallecano,Alaves,2,0,H,2,0,H,2021-2022
18/12/21,Sociedad,Villarreal,1,3,A,1,1,D,2021-2022
18/12/21,Barcelona,Elche,3,2,H,2,0,H,2021-2022
18/12/21,Sevilla,Ath Madrid,2,1,H,1,1,D,2021-2022
19/12/21,Granada,Mallorca,4,1,H,1,1,D,2021-2022
19/12/21,Ath Bilbao,Betis,3,2,H,1,1,D,2021-2022
19/12/21,Getafe,Osasuna,1,0,H,0,0,D,2021-2022
19/12/21,Real Madrid,Cadiz,0,0,D,0,0,D,2021-2022
20/12/21,Levante,Valencia,3,4,A,2,1,H,2021-2022
21/12/21,Villarreal,Alaves,5,2,H,2,1,H,2021-2022
21/12/21,Sevilla,Barcelona,1,1,D,1,1,D,2021-2022
22/12/21,Granada,Ath Madrid,2,1,H,1,1,D,2021-2022
22/12/21,Ath Bilbao,Real Madrid,1,2,A,1,2,A,2021-2022
31/12/21,Valencia,Espanol,1,2,A,0,0,D,2021-2022
02/01/22,Getafe,Real Madrid,1,0,H,1,0,H,2021-2022
02/01/22,Ath Madrid,Vallecano,2,0,H,1,0,H,2021-2022
02/01/22,Elche,Granada,0,0,D,0,0,D,2021-2022
02/01/22,Alaves,Sociedad,1,1,D,0,1,A,2021-2022
02/01/22,Betis,Celta,0,2,A,0,2,A,2021-2022
02/01/22,Mallorca,Barcelona,0,1,A,0,1,A,2021-2022
03/01/22,Villarreal,Levante,5,0,H,3,0,H,2021-2022
03/01/22,Osasuna,Ath Bilbao,1,3,A,1,2,A,2021-2022
03/01/22,Cadiz,Sevilla,0,1,A,0,0,D,2021-2022
08/01/22,Levante,Mallorca,2,0,H,0,0,D,2021-2022
08/01/22,Sociedad,Celta,1,0,H,1,0,H,2021-2022
08/01/22,Granada,Barcelona,1,1,D,0,0,D,2021-2022
08/01/22,Real Madrid,Valencia,4,1,H,1,0,H,2021-2022
09/01/22,Vallecano,Betis,1,1,D,0,1,A,2021-2022
09/01/22,Sevilla,Getafe,1,0,H,1,0,H,2021-2022
09/01/22,Alaves,Ath Bilbao,0,0,D,0,0,D,2021-2022
09/01/22,Osasuna,Cadiz,2,0,H,1,0,H,2021-2022
09/01/22,Villarreal,Ath Madrid,2,2,D,1,1,D,2021-2022
10/01/22,Espanol,Elche,1,2,A,1,2,A,2021-2022
16/01/22,Elche,Villarreal,1,0,H,0,0,D,2021-2022
18/01/22,Betis,Alaves,4,0,H,3,0,H,2021-2022
18/01/22,Cadiz,Espanol,2,2,D,0,1,A,2021-2022
19/01/22,Celta,Osasuna,2,0,H,2,0,H,2021-2022
19/01/22,Valencia,Sevilla,1,1,D,1,1,D,2021-2022
20/01/22,Getafe,Granada,4,2,H,1,1,D,2021-2022
21/01/22,Espanol,Betis,1,4,A,1,2,A,2021-2022
22/01/22,Levante,Cadiz,0,2,A,0,1,A,2021-2022
22/01/22,Villarreal,Mallorca,3,0,H,2,0,H,2021-2022
22/01/22,Sevilla,Celta,2,2,D,0,2,A,2021-2022
22/01/22,Ath Madrid,Valencia,3,2,H,0,2,A,2021-2022
23/01/22,Granada,Osasuna,0,2,A,0,0,D,2021-2022
23/01/22,Real Madrid,Elche,2,2,D,0,1,A,2021-2022
23/01/22,Sociedad,Getafe,0,0,D,0,0,D,2021-2022
23/01/22,Vallecano,Ath Bilbao,0,1,A,0,1,A,2021-2022
23/01/22,Alaves,Barcelona,0,1,A,0,0,D,2021-2022
04/02/22,Getafe,Levante,3,0,H,2,0,H,2021-2022
05/02/22,Elche,Alaves,3,1,H,0,1,A,2021-2022
05/02/22,Mallorca,Cadiz,2,1,H,1,1,D,2021-2022
05/02/22,Celta,Vallecano,2,0,H,1,0,H,2021-2022
05/02/22,Osasuna,Sevilla,0,0,D,0,0,D,2021-2022
06/02/22,Valencia,Sociedad,0,0,D,0,0,D,2021-2022
06/02/22,Barcelona,Ath Madrid,4,2,H,3,1,H,2021-2022
06/02/22,Betis,Villarreal,0,2,A,0,1,A,2021-2022
06/02/22,Real Madrid,Granada,1,0,H,0,0,D,2021-2022
07/02/22,Ath Bilbao,Espanol,2,1,H,2,1,H,2021-2022
11/02/22,Sevilla,Elche,2,0,H,0,0,D,2021-2022
12/02/22,Cadiz,Celta,0,0,D,0,0,D,2021-2022
12/02/22,Villarreal,Real Madrid,0,0,D,0,0,D,2021-2022
12/02/22,Vallecano,Osasuna,0,3,A,0,2,A,2021-2022
12/02/22,Ath Madrid,Getafe,4,3,H,3,3,D,2021-2022
13/02/22,Alaves,Valencia,2,1,H,1,0,H,2021-2022
13/02/22,Levante,Betis,2,4,A,1,3,A,2021-2022
13/02/22,Sociedad,Granada,2,0,H,1,0,H,2021-2022
13/02/22,Espanol,Barcelona,2,2,D,1,1,D,2021-2022
14/02/22,Mallorca,Ath Bilbao,3,2,H,2,0,H,2021-2022
16/02/22,Ath Madrid,Levante,0,1,A,0,0,D,2021-2022
18/02/22,Elche,Vallecano,2,1,H,0,0,D,2021-2022
19/02/22,Granada,Villarreal,1,4,A,0,2,A,2021-2022
19/02/22,Osasuna,Ath Madrid,0,3,A,0,1,A,2021-2022
19/02/22,Cadiz,Getafe,1,1,D,1,1,D,2021-2022
19/02/22,Real Madrid,Alaves,3,0,H,0,0,D,2021-2022
20/02/22,Espanol,Sevilla,1,1,D,0,1,A,2021-2022
20/02/22,Valencia,Barcelona,1,4,A,0,3,A,2021-2022
20/02/22,Betis,Mallorca,2,1,H,1,0,H,2021-2022
20/02/22,Ath Bilbao,Sociedad,4,0,H,0,0,D,2021-2022
21/02/22,Celta,Levante,1,1,D,0,0,D,2021-2022
25/02/22,Levante,Elche,3,0,H,1,0,H,2021-2022
26/02/22,Mallorca,Valencia,0,1,A,0,1,A,2021-2022
26/02/22,Getafe,Alaves,2,2,D,0,1,A,2021-2022
26/02/22,Vallecano,Real Madrid,0,1,A,0,0,D,2021-2022
26/02/22,Ath Madrid,Celta,2,0,H,1,0,H,2021-2022
27/02/22,Villarreal,Espanol,5,1,H,3,0,H,2021-2022
27/02/22,Sevilla,Betis,2,1,H,2,0,H,2021-2022
27/02/22,Sociedad,Osasuna,1,0,H,0,0,D,2021-2022
27/02/22,Barcelona,Ath Bilbao,4,0,H,1,0,H,2021-2022
28/02/22,Granada,Cadiz,0,0,D,0,0,D,2021-2022
02/03/22,Mallorca,Sociedad,0,2,A,0,1,A,2021-2022
04/03/22,Alaves,Sevilla,0,0,D,0,0,D,2021-2022
05/03/22,Osasuna,Villarreal,1,0,H,0,0,D,2021-2022
05/03/22,Espanol,Getafe,2,0,H,2,0,H,2021-2022
05/03/22,Valencia,Granada,3,1,H,0,0,D,2021-2022
05/03/22,Real Madrid,Sociedad,4,1,H,2,1,H,2021-2022
06/03/22,Cadiz,Vallecano,2,0,H,0,0,D,2021-2022
06/03/22,Elche,Barcelona,1,2,A,1,0,H,2021-2022
06/03/22,Celta,Mallorca,4,3,H,2,1,H,2021-2022
06/03/22,Betis,Ath Madrid,1,3,A,1,1,D,2021-2022
07/03/22,Ath Bilbao,Levante,3,1,H,0,0,D,2021-2022
11/03/22,Ath Madrid,Cadiz,2,1,H,1,1,D,2021-2022
12/03/22,Levante,Espanol,1,1,D,0,0,D,2021-2022
12/03/22,Granada,Elche,0,1,A,0,1,A,2021-2022
12/03/22,Villarreal,Celta,1,0,H,0,0,D,2021-2022
12/03/22,Getafe,Valencia,0,0,D,0,0,D,2021-2022
13/03/22,Vallecano,Sevilla,1,1,D,0,0,D,2021-2022
13/03/22,Betis,Ath Bilbao,1,0,H,1,0,H,2021-2022
13/03/22,Sociedad,Alaves,1,0,H,0,0,D,2021-2022
13/03/22,Barcelona,Osasuna,4,0,H,3,0,H,2021-2022
14/03/22,Mallorca,Real Madrid,0,3,A,0,0,D,2021-2022
18/03/22,Ath Bilbao,Getafe,1,1,D,1,1,D,2021-2022
19/03/22,Alaves,Granada,2,3,A,0,0,D,2021-2022
19/03/22,Elche,Valencia,0,1,A,0,0,D,2021-2022
19/03/22,Osasuna,Levante,3,1,H,1,0,H,2021-2022
19/03/22,Vallecano,Ath Madrid,0,1,A,0,0,D,2021-2022
20/03/22,Espanol,Mallorca,1,0,H,1,0,H,2021-2022
20/03/22,Cadiz,Villarreal,1,0,H,0,0,D,2021-2022
20/03/22,Celta,Betis,0,0,D,0,0,D,2021-2022
20/03/22,Sevilla,Sociedad,0,0,D,0,0,D,2021-2022
20/03/22,Real Madrid,Barcelona,0,4,A,0,2,A,2021-2022
02/04/22,Getafe,Mallorca,1,0,H,0,0,D,2021-2022
02/04/22,Levante,Villarreal,2,0,H,0,0,D,2021-2022
02/04/22,Celta,Real Madrid,1,2,A,0,1,A,2021-2022
02/04/22,Ath Madrid,Alaves,4,1,H,1,0,H,2021-2022
03/04/22,Ath Bilbao,Elche,2,1,H,1,0,H,2021-2022
03/04/22,Betis,Osasuna,4,1,H,2,0,H,2021-2022
03/04/22,Granada,Vallecano,2,2,D,0,2,A,2021-2022
03/04/22,Valencia,Cadiz,0,0,D,0,0,D,2021-2022
03/04/22,Barcelona,Sevilla,1,0,H,0,0,D,2021-2022
04/04/22,Sociedad,Espanol,1,0,H,0,0,D,2021-2022
08/04/22,Sevilla,Granada,4,2,H,1,1,D,2021-2022
09/04/22,Cadiz,Betis,1,2,A,0,0,D,2021-2022
09/04/22,Mallorca,Ath Madrid,1,0,H,0,0,D,2021-2022
09/04/22,Villarreal,Ath Bilbao,1,1,D,0,1,A,2021-2022
09/04/22,Real Madrid,Getafe,2,0,H,1,0,H,2021-2022
10/04/22,Osasuna,Alaves,1,0,H,0,0,D,2021-2022
10/04/22,Espanol,Celta,1,0,H,0,0,D,2021-2022
10/04/22,Elche,Sociedad,1,2,A,1,2,A,2021-2022
10/04/22,Levante,Barcelona,2,3,A,0,0,D,2021-2022
11/04/22,Vallecano,Valencia,1,1,D,0,0,D,2021-2022
15/04/22,Sociedad,Betis,0,0,D,0,0,D,2021-2022
16/04/22,Elche,Mallorca,3,0,H,1,0,H,2021-2022
16/04/22,Alaves,Vallecano,1,0,H,0,0,D,2021-2022
16/04/22,Valencia,Osasuna,1,2,A,0,0,D,2021-2022
16/04/22,Getafe,Villarreal,1,2,A,0,2,A,2021-2022
17/04/22,Granada,Levante,1,4,A,0,1,A,2021-2022
17/04/22,Ath Madrid,Espanol,2,1,H,0,0,D,2021-2022
17/04/22,Ath Bilbao,Celta,0,2,A,0,2,A,2021-2022
17/04/22,Sevilla,Real Madrid,2,3,A,2,0,H,2021-2022
18/04/22,Barcelona,Cadiz,0,1,A,0,0,D,2021-2022
19/04/22,Mallorca,Alaves,2,1,H,2,0,H,2021-2022
19/04/22,Betis,Elche,0,1,A,0,0,D,2021-2022
19/04/22,Villarreal,Valencia,2,0,H,2,0,H,2021-2022
20/04/22,Ath Madrid,Granada,0,0,D,0,0,D,2021-2022
20/04/22,Celta,Getafe,0,2,A,0,1,A,2021-2022
20/04/22,Osasuna,Real Madrid,1,3,A,1,2,A,2021-2022
21/04/22,Espanol,Vallecano,0,1,A,0,1,A,2021-2022
21/04/22,Levante,Sevilla,2,3,A,1,2,A,2021-2022
21/04/22,Cadiz,Ath Bilbao,2,3,A,0,3,A,2021-2022
21/04/22,Sociedad,Barcelona,0,1,A,0,1,A,2021-2022
24/04/22,Barcelona,Vallecano,0,1,A,0,1,A,2021-2022
29/04/22,Sevilla,Cadiz,1,1,D,1,0,H,2021-2022
30/04/22,Alaves,Villarreal,2,1,H,2,0,H,2021-2022
30/04/22,Real Madrid,Espanol,4,0,H,2,0,H,2021-2022
30/04/22,Valencia,Levante,1,1,D,1,0,H,2021-2022
30/04/22,Ath Bilbao,Ath Madrid,2,0,H,1,0,H,2021-2022
01/05/22,Elche,Osasuna,1,1,D,0,0,D,2021-2022
01/05/22,Granada,Celta,1,1,D,0,0,D,2021-2022
01/05/22,Vallecano,Sociedad,1,1,D,0,1,A,2021-2022
01/05/22,Barcelona,Mallorca,2,1,H,1,0,H,2021-2022
02/05/22,Getafe,Betis,0,0,D,0,0,D,2021-2022
06/05/22,Levante,Sociedad,2,1,H,0,0,D,2021-2022
07/05/22,Mallorca,Granada,2,6,A,1,1,D,2021-2022
07/05/22,Ath Bilbao,Valencia,0,0,D,0,0,D,2021-2022
07/05/22,Cadiz,Elche,3,0,H,0,0,D,2021-2022
07/05/22,Celta,Alaves,4,0,H,2,0,H,2021-2022
07/05/22,Betis,Barcelona,1,2,A,0,0,D,2021-2022
08/05/22,Getafe,Vallecano,0,0,D,0,0,D,2021-2022
08/05/22,Villarreal,Sevilla,1,1,D,0,0,D,2021-2022
08/05/22,Espanol,Osasuna,1,1,D,0,1,A,2021-2022
08/05/22,Ath Madrid,Real Madrid,1,0,H,1,0,H,2021-2022
10/05/22,Valencia,Betis,0,3,A,0,0,D,2021-2022
10/05/22,Granada,Ath Bilbao,1,0,H,1,0,H,2021-2022
10/05/22,Barcelona,Celta,3,1,H,2,0,H,2021-2022
11/05/22,Alaves,Espanol,2,1,H,1,1,D,2021-2022
11/05/22,Osasuna,Getafe,1,1,D,1,1,D,2021-2022
11/05/22,Sevilla,Mallorca,0,0,D,0,0,D,2021-2022
11/05/22,Elche,Ath Madrid,0,2,A,0,1,A,2021-2022
12/05/22,Sociedad,Cadiz,3,0,H,1,0,H,2021-2022
12/05/22,Vallecano,Villarreal,1,5,A,1,4,A,2021-2022
12/05/22,Real Madrid,Levante,6,0,H,4,0,H,2021-2022
14/05/22,Espanol,Valencia,1,1,D,1,1,D,2021-2022
15/05/22,Ath Bilbao,Osasuna,2,0,H,1,0,H,2021-2022
15/05/22,Ath Madrid,Sevilla,1,1,D,1,0,H,2021-2022
15/05/22,Betis,Granada,2,0,H,1,0,H,2021-2022
15/05/22,Cadiz,Real Madrid,1,1,D,1,1,D,2021-2022
15/05/22,Celta,Elche,1,0,H,1,0,H,2021-2022
15/05/22,Getafe,Barcelona,0,0,D,0,0,D,2021-2022
15/05/22,Levante,Alaves,3,1,H,0,1,A,2021-2022
15/05/22,Mallorca,Vallecano,2,1,H,1,0,H,2021-2022
15/05/22,Villarreal,Sociedad,1,2,A,1,0,H,2021-2022
20/05/22,Real Madrid,Betis,0,0,D,0,0,D,2021-2022
20/05/22,Vallecano,Levante,2,4,A,1,3,A,2021-2022
21/05/22,Valencia,Celta,2,0,H,1,0,H,2021-2022
22/05/22,Elche,Getafe,3,1,H,1,1,D,2021-2022
22/05/22,Alaves,Cadiz,0,1,A,0,0,D,2021-2022
22/05/22,Granada,Espanol,0,0,D,0,0,D,2021-2022
22/05/22,Osasuna,Mallorca,0,2,A,0,0,D,2021-2022
22/05/22,Barcelona,Villarreal,0,2,A,0,1,A,2021-2022
22/05/22,Sevilla,Ath Bilbao,1,0,H,0,0,D,2021-2022
22/05/22,Sociedad,Ath Madrid,1,2,A,0,0,D,2021-2022
